frame_index,time_sec,segment,pred_yaw_current,pred_yaw_calibrated,oxts_yaw,yaw_error_current,yaw_error_calibrated,abs_yaw_error_current,abs_yaw_error_calibrated,pred_pitch,oxts_pitch,pitch_error,abs_pitch_error,pred_roll,oxts_roll,roll_error,abs_roll_error,confidence,yaw_confidence_before,yaw_confidence_after,pitch_confidence,roll_confidence,confidence_failure_before,confidence_failure_after,status,detected_line_count,perspective_line_count,vanishing_point_candidate_count,horizon_candidate_count,yaw_calibration_model,yaw_calibration_scale,yaw_calibration_offset,vp_temporal_jump,vp_side_flip,vp_cluster_ambiguity,line_support_consistency,yaw_warning_flags
107,10.7,validation_81_153,-26.32,-48.4447,-73.24123352338411,46.92123352338411,24.796533523384113,46.92123352338411,24.796533523384113,-0.1,0.5588630333706051,-0.658863033370605,0.658863033370605,-0.0,-0.965376589015924,0.965376589015924,0.965376589015924,0.72,0.54,0.43,0.85,0.77,False,False,full,64,43,754,12,linear,-0.2705094869167766,-55.56446532378772,25.340443958226178,True,0.8978,0.9668,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
108,10.8,validation_81_153,-21.22,-49.8243,-74.49704241875185,53.27704241875185,24.672742418751845,53.27704241875185,24.672742418751845,0.08,0.5197300159631697,-0.4397300159631697,0.4397300159631697,-0.0,-1.0229015516470588,1.0229015516470588,1.0229015516470588,0.83,0.8,0.8,0.87,0.81,False,False,full,39,24,219,7,linear,-0.2705094869167766,-55.56446532378772,19.96044338184897,True,0.0,1.0,"[""yaw_sign_reference_flip""]"
109,10.9,validation_81_153,-16.16,-51.193,-75.73342804486465,59.573428044864656,24.540428044864655,59.573428044864656,24.540428044864655,0.26,0.5501540748846164,-0.2901540748846164,0.2901540748846164,-0.81,-1.0542423430407146,0.24424234304071457,0.24424234304071457,0.81,0.8,0.8,0.85,0.79,False,False,full,37,22,179,8,linear,-0.2705094869167766,-55.56446532378772,18.553115641314772,True,0.0,1.0,"[""yaw_sign_reference_flip""]"
110,11.0,validation_81_153,-11.09,-52.5645,-76.978809108361,65.888809108361,24.414309108361003,65.888809108361,24.414309108361003,0.87,0.6237791515589273,0.24622084844107273,0.24622084844107273,-0.0,-1.1009384033438767,1.1009384033438767,1.1009384033438767,0.82,0.8,0.8,0.85,0.81,False,False,full,35,19,142,9,linear,-0.2705094869167766,-55.56446532378772,17.539925883537908,True,0.0,1.0,"[""yaw_sign_reference_flip""]"
111,11.1,validation_81_153,-12.42,-52.2047,-78.33144787110587,65.91144787110586,26.126747871105863,65.91144787110586,26.126747871105863,0.38,0.7030765104050333,-0.32307651040503327,0.32307651040503327,-0.0,-1.1366336739805272,1.1366336739805272,1.1366336739805272,0.74,0.55,0.5,0.84,0.82,False,False,full,35,16,94,12,linear,-0.2705094869167766,-55.56446532378772,6.211119061811647,True,0.6901,0.9362,"[""yaw_sign_reference_flip"", ""high_cluster_ambiguity""]"
112,11.2,validation_81_153,-5.35,-54.1172,-79.5316225645664,74.18162256456641,25.414422564566408,74.18162256456641,25.414422564566408,0.06,0.7645548818225705,-0.7045548818225704,0.7045548818225704,-0.0,-1.1326229694146115,1.1326229694146115,1.1326229694146115,0.83,0.79,0.79,0.89,0.82,False,False,full,38,21,161,10,linear,-0.2705094869167766,-55.56446532378772,23.93725965936781,True,0.0,1.0,"[""yaw_sign_reference_flip""]"
113,11.3,validation_81_153,-2.02,-55.018,-80.80118244701727,78.78118244701727,25.783182447017268,78.78118244701727,25.783182447017268,0.89,0.7957810816572004,0.0942189183427996,0.0942189183427996,1.96,-1.1119391930103886,3.0719391930103885,3.0719391930103885,0.73,0.59,0.53,0.79,0.81,False,False,full,25,15,82,7,linear,-0.2705094869167766,-55.56446532378772,24.811926567681134,True,0.5641,0.9634,"[""vp_side_flip"", ""high_cluster_ambiguity""]"
114,11.4,validation_81_153,-3.19,-54.7015,-81.87799932718613,78.68799932718613,27.17649932718613,78.68799932718613,27.17649932718613,-0.15,0.7831760101643223,-0.9331760101643223,0.9331760101643223,1.45,-1.1131424043801634,2.563142404380163,2.563142404380163,0.9,1.0,1.0,0.89,0.81,True,False,full,32,20,143,7,linear,-0.2705094869167766,-55.56446532378772,4.34165866921844,False,0.0,1.0,[]
115,11.5,validation_81_153,-9.79,-52.9162,-82.897864202519,73.10786420251901,29.981664202519,73.10786420251901,29.981664202519,-0.37,0.7346464849167416,-1.1046464849167417,1.1046464849167417,-1.19,-1.078707640892801,-0.11129235910719903,0.11129235910719903,0.79,0.75,0.6,0.88,0.74,False,False,full,24,17,108,6,linear,-0.2705094869167766,-55.56446532378772,21.851430159145213,False,0.9492,0.8519,"[""high_cluster_ambiguity""]"
116,11.6,validation_81_153,-7.9,-53.4274,-83.92059386682752,76.02059386682751,30.493193866827518,76.02059386682751,30.493193866827518,-0.19,0.6610787040219438,-0.8510787040219439,0.8510787040219439,-0.87,-1.1145175030884773,0.2445175030884773,0.2445175030884773,0.77,0.99,0.74,0.64,0.68,True,False,full,21,15,78,2,linear,-0.2705094869167766,-55.56446532378772,11.8074764450326,False,0.5083,0.9744,[]
117,11.7,validation_81_153,-14.51,-51.6394,-85.06759807689991,70.55759807689991,33.42819807689991,70.55759807689991,33.42819807689991,-4.68,0.574905851634268,-5.254905851634268,5.254905851634268,2.15,-1.1757666913879623,3.325766691387962,3.325766691387962,0.88,1.0,0.75,0.85,0.78,True,False,full,24,15,84,5,linear,-0.2705094869167766,-55.56446532378772,23.485027144970427,False,0.479,0.9881,[]
118,11.8,validation_81_153,-19.21,-50.368,-86.08809320580743,66.87809320580743,35.72009320580742,66.87809320580743,35.72009320580742,0.47,0.5050622964078206,-0.03506229640782066,0.03506229640782066,2.88,-1.1527337880237034,4.0327337880237035,4.0327337880237035,0.76,1.0,0.75,0.56,0.72,True,False,full,23,17,103,1,linear,-0.2705094869167766,-55.56446532378772,16.790360329665315,False,0.4753,0.9903,[]
119,11.9,validation_81_153,-25.93,-48.5502,-87.10870292627396,61.178702926273964,38.55850292627397,61.178702926273964,38.55850292627397,-4.28,0.48271694239771856,-4.762716942397719,4.762716942397719,3.13,-1.0963547409828303,4.22635474098283,4.22635474098283,0.86,0.99,0.74,0.78,0.8,True,False,full,27,18,99,4,linear,-0.2705094869167766,-55.56446532378772,25.768263426160484,False,0.5229,0.9798,[]
120,12.0,validation_81_153,-22.23,-49.551,-88.2440760931052,66.0140760931052,38.693076093105205,66.0140760931052,38.693076093105205,0.39,0.4706848286999713,-0.08068482869997129,0.08068482869997129,2.49,-1.083577782151413,3.573577782151413,3.573577782151413,0.81,0.74,0.48,0.87,0.81,False,False,full,35,24,192,4,linear,-0.2705094869167766,-55.56446532378772,17.792863738027034,False,0.6978,0.9635,"[""high_cluster_ambiguity""]"
121,12.1,validation_81_153,-31.19,-47.1273,-89.27379584251432,58.08379584251432,42.14649584251432,58.08379584251432,42.14649584251432,-4.27,0.46329367314278364,-4.733293673142783,4.733293673142783,3.68,-1.1342272512409777,4.814227251240978,4.814227251240978,0.78,0.75,0.41,0.75,0.83,False,False,full,28,18,104,4,linear,-0.2705094869167766,-55.56446532378772,37.61407316417613,False,0.7992,0.9231,"[""high_cluster_ambiguity""]"
122,12.2,validation_81_153,-33.92,-46.3888,-90.30078299460143,56.38078299460143,43.91198299460143,56.38078299460143,43.91198299460143,-0.79,0.47578415307663563,-1.2657841530766356,1.2657841530766356,1.82,-1.1547964360861742,2.9747964360861743,2.9747964360861743,0.91,0.99,0.74,0.91,0.83,True,False,full,35,22,183,6,linear,-0.2705094869167766,-55.56446532378772,12.570779609873043,False,0.4446,0.9836,[]
123,12.3,validation_81_153,-37.02,-45.5502,-91.42607210423839,54.40607210423838,45.87587210423839,54.40607210423838,45.87587210423839,-0.79,0.4907383515295501,-1.28073835152955,1.28073835152955,4.18,-1.0352774400218845,5.215277440021884,5.215277440021884,0.9,1.0,0.75,0.87,0.83,True,False,full,30,18,120,6,linear,-0.2705094869167766,-55.56446532378772,15.26055372520931,False,0.4131,0.9917,[]
124,12.4,validation_81_153,-39.13,-44.9794,-92.44937472634203,53.319374726342026,47.46997472634203,53.319374726342026,47.46997472634203,-0.28,0.5034007188019413,-0.7834007188019413,0.7834007188019413,-0.0,-0.8160064918253184,0.8160064918253184,0.8160064918253184,0.86,0.99,0.74,0.77,0.83,True,False,full,31,20,151,2,linear,-0.2705094869167766,-55.56446532378772,11.218988367941217,False,0.4632,0.9868,[]
125,12.5,validation_81_153,-41.12,-44.4411,-93.45795233311081,52.33795233311081,49.01685233311081,52.33795233311081,49.01685233311081,-0.28,0.549122750853381,-0.829122750853381,0.829122750853381,-0.0,-0.5304443267321162,0.5304443267321162,0.5304443267321162,0.84,0.74,0.48,0.95,0.84,False,False,full,35,21,174,5,linear,-0.2705094869167766,-55.56446532378772,13.365515328635869,False,0.6542,0.9713,"[""high_cluster_ambiguity""]"
126,12.6,validation_81_153,-42.74,-44.0029,-94.4971831819191,51.757183181919096,50.4942831819191,51.757183181919096,50.4942831819191,-0.33,0.5903757121028003,-0.9203757121028002,0.9203757121028002,0.55,-0.21634886344139884,0.7663488634413989,0.7663488634413989,0.8,0.74,0.41,0.83,0.83,False,False,full,41,29,303,3,linear,-0.2705094869167766,-55.56446532378772,11.298929152800252,False,0.8999,0.9406,"[""high_cluster_ambiguity""]"
127,12.7,validation_81_153,-47.08,-42.8289,-95.36045869184272,48.280458691842725,52.531558691842726,48.280458691842725,52.531558691842726,-0.7,0.6241802220155188,-1.3241802220155188,1.3241802220155188,-0.0,0.11768553111987108,-0.11768553111987108,0.11768553111987108,0.84,0.74,0.41,0.94,0.83,False,False,full,37,23,187,6,linear,-0.2705094869167766,-55.56446532378772,28.575716963883874,False,0.9957,0.9091,"[""high_cluster_ambiguity""]"
128,12.8,validation_81_153,-43.44,-43.8135,-95.9888788015422,52.5488788015422,52.1753788015422,52.5488788015422,52.1753788015422,0.35,0.6674958313274091,-0.3174958313274091,0.3174958313274091,-0.0,0.4750393079429655,-0.4750393079429655,0.4750393079429655,0.84,0.73,0.4,0.95,0.84,False,False,full,37,25,236,5,linear,-0.2705094869167766,-55.56446532378772,28.888862905971212,False,0.9467,0.9322,"[""high_cluster_ambiguity""]"
129,12.9,validation_81_153,-44.15,-43.6215,-96.46328785591052,52.313287855910524,52.841787855910525,52.313287855910524,52.841787855910525,-0.33,0.6212008414808385,-0.9512008414808386,0.9512008414808386,0.58,0.9116904436121659,-0.33169044361216593,0.33169044361216593,0.85,0.73,0.4,0.98,0.83,False,False,full,37,22,176,5,linear,-0.2705094869167766,-55.56446532378772,5.022449601539107,False,0.7633,0.9489,"[""high_cluster_ambiguity""]"
130,13.0,validation_81_153,-46.79,-42.9073,-96.76214264185076,49.97214264185076,53.85484264185076,49.97214264185076,53.85484264185076,-1.8,0.5696919356985776,-2.3696919356985777,2.3696919356985777,-0.0,1.2204001036286534,-1.2204001036286534,1.2204001036286534,0.83,0.73,0.4,0.94,0.83,False,False,full,34,22,170,5,linear,-0.2705094869167766,-55.56446532378772,19.355694252596578,False,0.8235,0.9471,"[""high_cluster_ambiguity""]"
131,13.1,validation_81_153,-46.77,-42.9127,-96.91919037349612,50.14919037349612,54.00649037349612,50.14919037349612,54.00649037349612,-0.56,0.48684223852266045,-1.0468422385226606,1.0468422385226606,0.95,1.5386781588238259,-0.5886781588238259,0.5886781588238259,0.84,0.73,0.47,0.96,0.83,False,False,full,34,18,124,7,linear,-0.2705094869167766,-55.56446532378772,10.220958859128627,False,0.5723,0.9758,"[""high_cluster_ambiguity""]"
132,13.2,validation_81_153,-45.72,-43.1968,-96.90320485101198,51.18320485101198,53.706404851011975,51.18320485101198,53.706404851011975,-1.02,0.4182018946659879,-1.4382018946659878,1.4382018946659878,0.88,1.8108331115109668,-0.9308331115109668,0.9308331115109668,0.81,0.74,0.48,0.87,0.83,False,False,full,31,19,138,4,linear,-0.2705094869167766,-55.56446532378772,7.527283706623529,False,0.7227,0.9203,"[""high_cluster_ambiguity""]"
133,13.3,validation_81_153,-45.85,-43.1616,-96.73750545666013,50.88750545666013,53.57590545666013,50.88750545666013,53.57590545666013,-0.89,0.4105815559907479,-1.3005815559907479,1.3005815559907479,2.29,2.0672317248320105,0.22276827516798958,0.22276827516798958,0.83,0.74,0.41,0.94,0.82,False,False,full,28,18,123,5,linear,-0.2705094869167766,-55.56446532378772,5.670282179927196,False,0.8833,0.9187,"[""high_cluster_ambiguity""]"
134,13.4,validation_81_153,-46.38,-43.0182,-96.4058201890589,50.0258201890589,53.3876201890589,50.0258201890589,53.3876201890589,-0.47,0.5560555401744639,-1.0260555401744638,1.0260555401744638,1.75,2.1112348834980574,-0.36123488349805744,0.36123488349805744,0.83,0.74,0.48,0.92,0.84,False,False,full,35,19,133,5,linear,-0.2705094869167766,-55.56446532378772,7.0314721076030775,False,0.5873,0.9699,"[""high_cluster_ambiguity""]"
135,13.5,validation_81_153,-46.6,-42.9587,-95.93496347302039,49.33496347302039,52.97626347302039,49.33496347302039,52.97626347302039,0.31,0.7714303753641404,-0.4614303753641404,0.4614303753641404,0.9,2.165207507799381,-1.265207507799381,1.265207507799381,0.83,0.75,0.41,0.92,0.81,False,False,full,32,19,143,8,linear,-0.2705094869167766,-55.56446532378772,5.104233536976924,False,0.9556,0.8671,"[""high_cluster_ambiguity""]"
136,13.6,validation_81_153,-45.89,-43.1508,-95.28832330543574,49.39832330543574,52.13752330543574,49.39832330543574,52.13752330543574,-0.96,1.0234745094421895,-1.9834745094421895,1.9834745094421895,1.7,2.321052028074965,-0.621052028074965,0.621052028074965,0.91,1.0,0.75,0.91,0.83,True,False,full,29,17,103,7,linear,-0.2705094869167766,-55.56446532378772,5.276153902228355,False,0.0,1.0,[]
137,13.7,validation_81_153,-43.83,-43.708,-94.57017800501876,50.74017800501876,50.86217800501876,50.74017800501876,50.86217800501876,-0.28,1.2172488357554339,-1.4972488357554339,1.4972488357554339,0.88,2.5957852908401944,-1.7157852908401945,1.7157852908401945,0.91,1.0,0.75,0.92,0.82,True,False,full,34,15,86,9,linear,-0.2705094869167766,-55.56446532378772,14.476923015613522,False,0.509,0.9767,[]
138,13.8,validation_81_153,-42.9,-43.9596,-93.76288047167944,50.86288047167944,49.803280471679436,50.86288047167944,49.803280471679436,-3.58,1.2984369553254718,-4.878436955325472,4.878436955325472,0.86,2.52227480572491,-1.66227480572491,1.66227480572491,0.86,1.0,0.75,0.76,0.82,True,False,full,34,17,104,4,linear,-0.2705094869167766,-55.56446532378772,12.168833140445303,False,0.0,1.0,[]
139,13.9,validation_81_153,-41.51,-44.3356,-92.8977142010319,51.387714201031905,48.5621142010319,51.387714201031905,48.5621142010319,-0.41,1.2446935141422004,-1.6546935141422003,1.6546935141422003,1.51,2.3741652156835924,-0.8641652156835924,0.8641652156835924,0.89,1.0,0.75,0.85,0.82,True,False,full,37,14,55,10,linear,-0.2705094869167766,-55.56446532378772,8.949860334105812,False,0.4471,0.9818,[]
140,14.0,validation_81_153,-38.93,-45.0335,-92.0572424113545,53.127242411354494,47.0237424113545,53.127242411354494,47.0237424113545,0.58,1.131018687588245,-0.5510186875882451,0.5510186875882451,1.17,2.270116080087835,-1.100116080087835,1.100116080087835,0.9,1.0,0.75,0.88,0.82,True,False,full,30,11,39,9,linear,-0.2705094869167766,-55.56446532378772,14.478984771039686,False,0.0,1.0,[]
141,14.1,validation_81_153,-36.26,-45.7558,-91.20089969075195,54.940899690751955,45.44509969075195,54.940899690751955,45.44509969075195,-0.81,1.046793891704014,-1.856793891704014,1.856793891704014,0.95,2.383733610862277,-1.4337336108622771,1.4337336108622771,0.83,0.75,0.41,0.94,0.8,False,False,full,47,19,136,16,linear,-0.2705094869167766,-55.56446532378772,14.413694876748286,False,0.9068,0.8603,"[""high_cluster_ambiguity""]"
142,14.2,validation_81_153,-33.35,-46.543,-90.31820091157343,56.968200911573426,43.77520091157343,56.968200911573426,43.77520091157343,0.25,0.9406821080457854,-0.6906821080457854,0.6906821080457854,1.86,2.350387467185663,-0.49038746718566295,0.49038746718566295,0.81,0.74,0.48,0.9,0.8,False,False,full,34,11,45,10,linear,-0.2705094869167766,-55.56446532378772,14.120003541076077,False,0.5817,0.7556,"[""high_cluster_ambiguity""]"
143,14.3,validation_81_153,-32.02,-46.9028,-89.52635563860798,57.50635563860798,42.62355563860798,57.50635563860798,42.62355563860798,1.5,0.8622441858923758,0.6377558141076242,0.6377558141076242,2.75,2.2372855984268387,0.5127144015731613,0.5127144015731613,0.82,0.75,0.49,0.92,0.8,False,False,full,25,16,94,5,linear,-0.2705094869167766,-55.56446532378772,8.627120029302914,False,0.7301,0.7872,"[""high_cluster_ambiguity""]"
144,14.4,validation_81_153,-29.43,-47.6034,-88.70668221689382,59.276682216893825,41.103282216893824,59.276682216893825,41.103282216893824,1.1,0.8223663233512706,0.2776336766487295,0.2776336766487295,3.13,2.0818994443873593,1.0481005556126406,1.0481005556126406,0.83,0.75,0.49,0.91,0.83,False,False,full,32,15,81,9,linear,-0.2705094869167766,-55.56446532378772,11.657624114715679,False,0.6309,0.9136,"[""high_cluster_ambiguity""]"
145,14.5,validation_81_153,-26.18,-48.4825,-87.93886147563902,61.758861475639016,39.456361475639014,61.758861475639016,39.456361475639014,-0.05,0.8735314544564531,-0.9235314544564531,0.9235314544564531,1.68,2.0006540290378085,-0.3206540290378086,0.3206540290378086,0.89,1.0,0.75,0.86,0.8,True,False,full,29,12,56,10,linear,-0.2705094869167766,-55.56446532378772,18.792149956830333,False,0.4994,0.9643,[]
146,14.6,validation_81_153,-32.46,-46.7837,-87.13397036503923,54.67397036503923,40.35027036503923,54.67397036503923,40.35027036503923,0.55,0.983367463783032,-0.4333674637830319,0.4333674637830319,3.32,1.9569946450488398,1.36300535495116,1.36300535495116,0.82,0.74,0.41,0.89,0.82,False,False,full,28,11,47,12,linear,-0.2705094869167766,-55.56446532378772,27.02047371901529,False,0.9054,0.766,"[""high_cluster_ambiguity""]"
147,14.7,validation_81_153,-24.84,-48.845,-86.3949694008795,61.5549694008795,37.549969400879505,61.5549694008795,37.549969400879505,0.45,1.126950687242816,-0.6769506872428162,0.6769506872428162,2.52,1.8522579600989255,0.6677420399010745,0.6677420399010745,0.81,0.74,0.41,0.84,0.84,False,False,full,38,19,149,11,linear,-0.2705094869167766,-55.56446532378772,32.395437950427464,False,0.9666,0.8523,"[""high_cluster_ambiguity""]"
148,14.8,validation_81_153,-19.55,-50.276,-85.65889052147493,66.10889052147493,35.38289052147493,66.10889052147493,35.38289052147493,0.23,1.2460113170710012,-1.0160113170710012,1.0160113170710012,-0.0,1.7714709109854794,-1.7714709109854794,1.7714709109854794,0.81,0.74,0.48,0.87,0.82,False,False,full,39,17,118,15,linear,-0.2705094869167766,-55.56446532378772,24.453449654394436,False,0.6305,0.9407,"[""high_cluster_ambiguity""]"
149,14.9,validation_81_153,-16.99,-50.9685,-85.03980962383608,68.04980962383608,34.07130962383608,68.04980962383608,34.07130962383608,0.46,1.196507763571698,-0.7365077635716981,0.7365077635716981,-0.0,1.7229413857378986,-1.7229413857378986,1.7229413857378986,0.92,1.0,0.75,0.92,0.84,True,False,full,34,18,128,10,linear,-0.2705094869167766,-55.56446532378772,9.848228267053887,False,0.0,1.0,[]
150,15.0,validation_81_153,-13.68,-51.8639,-84.44662641853714,70.76662641853713,32.582726418537135,70.76662641853713,32.582726418537135,0.29,1.0551590755129239,-0.7651590755129238,0.7651590755129238,-0.0,1.6914287070057032,-1.6914287070057032,1.6914287070057032,0.82,0.74,0.48,0.9,0.83,False,False,full,28,12,57,11,linear,-0.2705094869167766,-55.56446532378772,19.061387672464996,False,0.5855,0.8596,"[""high_cluster_ambiguity""]"
151,15.1,validation_81_153,-12.4,-52.2101,-83.92317217690561,71.5231721769056,31.713072176905612,71.5231721769056,31.713072176905612,0.65,0.8364610851114889,-0.18646108511148884,0.18646108511148884,-0.0,1.6147669540171992,-1.6147669540171992,1.6147669540171992,0.86,0.75,0.41,0.96,0.86,False,False,full,32,14,83,12,linear,-0.2705094869167766,-55.56446532378772,16.006626752692156,False,0.9641,0.6747,"[""high_cluster_ambiguity""]"
152,15.2,validation_81_153,-11.83,-52.3643,-83.42349568377202,71.59349568377202,31.059195683772018,71.59349568377202,31.059195683772018,0.18,0.6041839949654532,-0.42418399496545317,0.42418399496545317,-0.0,1.597291741265709,-1.597291741265709,1.597291741265709,0.94,1.0,0.75,0.97,0.85,True,False,full,25,10,38,8,linear,-0.2705094869167766,-55.56446532378772,5.251475982997558,False,0.0,1.0,[]
153,15.3,validation_81_153,-12.9,-52.0749,-83.01314331089932,70.11314331089932,30.938243310899324,70.11314331089932,30.938243310899324,-0.02,0.5578890051188826,-0.5778890051188826,0.5778890051188826,0.82,1.6612338312023087,-0.8412338312023088,0.8412338312023088,0.92,0.99,0.74,0.95,0.83,True,False,full,33,9,28,14,linear,-0.2705094869167766,-55.56446532378772,8.444388669406496,False,0.4673,0.9643,[]
